assay_chembl_id,canonical_smiles,data_validity_comment,molecule_chembl_id,pchembl_value,relation,src_id,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL1023674,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,CHEMBL914,4.67,=,1,=,IC50,nM,21379.62,pIC50,,4.67
CHEMBL1025211,Cl.O=c1n(C[C@@H](O)CO)c2ccccc2n1C1CCN(C[C@H]2[C@H]3CC[C@H](C3)C23CC3)CC1,,CHEMBL564840,4.60,=,1,=,IC50,nM,25000.0,IC50,uM,25.0
CHEMBL1023476,CCN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,,CHEMBL564919,5.66,=,1,=,IC50,nM,2200.0,IC50,nM,2200.0
CHEMBL1023476,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CC4)C[C@@H]32)c1,,CHEMBL560750,6.28,=,1,=,IC50,nM,530.0,IC50,nM,530.0
CHEMBL1023476,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,,CHEMBL556247,5.42,=,1,=,IC50,nM,3800.0,IC50,nM,3800.0
CHEMBL1023476,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CCCC4)C[C@@H]32)c1,,CHEMBL563220,6.34,=,1,=,IC50,nM,460.0,IC50,nM,460.0
CHEMBL1023476,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,,CHEMBL563251,5.07,=,1,=,IC50,nM,8500.0,IC50,nM,8500.0
CHEMBL1023476,Cn1cnc(C(=O)N(Cc2ccc(F)c(Cl)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,,CHEMBL560289,4.84,=,1,=,IC50,nM,14600.0,IC50,nM,14600.0
CHEMBL1023476,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,,CHEMBL563761,4.18,=,1,=,IC50,nM,65600.0,IC50,nM,65600.0
CHEMBL1036186,CN1C[C@H]2CCN(c3ccc(-c4ccc(C#N)cc4)cc3)[C@H]2C1,,CHEMBL563998,6.55,=,1,=,Ki,nM,282.0,Ki,nM,282.0
CHEMBL1052984,CC[C@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,Outside typical range,CHEMBL519266,,=,1,=,IC50,nM,773000.0,IC50,uM,773.0
CHEMBL1024556,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,,CHEMBL559456,5.29,=,1,=,IC50,nM,5180.0,IC50,nM,5180.0
CHEMBL1024556,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,,CHEMBL559456,5.71,=,1,=,IC50,nM,1970.0,IC50,nM,1970.0
CHEMBL1024556,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,,CHEMBL549825,5.18,=,1,=,IC50,nM,6610.0,IC50,nM,6610.0
CHEMBL1024556,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,,CHEMBL563495,5.00,=,1,=,IC50,nM,10000.0,IC50,nM,10000.0
CHEMBL1024556,Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,,CHEMBL541226,6.02,=,1,=,IC50,nM,950.0,IC50,nM,950.0
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nnco2)CC1,,CHEMBL561379,4.57,=,1,=,IC50,nM,27000.0,IC50,uM,27.0
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nc3ccccc3o2)CC1,,CHEMBL552402,5.09,=,1,=,IC50,nM,8200.0,IC50,uM,8.2
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,,CHEMBL561788,5.22,=,1,=,IC50,nM,6000.0,IC50,uM,6.0
CHEMBL1051701,CS(=O)(=O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1,,CHEMBL551058,5.05,=,1,=,IC50,nM,9000.0,IC50,uM,9.0
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cccnc3)no2)CC1,,CHEMBL564757,5.70,=,1,=,IC50,nM,2000.0,IC50,uM,2.0
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccncc3)no2)CC1,,CHEMBL556487,5.00,=,1,=,IC50,nM,10000.0,IC50,uM,10.0
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1,,CHEMBL557032,4.57,=,1,=,IC50,nM,27000.0,IC50,uM,27.0
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3nccc4ccccc34)no2)CC1,,CHEMBL552061,5.16,=,1,=,IC50,nM,7000.0,IC50,uM,7.0
CHEMBL1051701,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,,CHEMBL551921,5.58,=,1,=,IC50,nM,2600.0,IC50,uM,2.6
CHEMBL1051701,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,,CHEMBL555347,5.10,=,1,=,IC50,nM,8000.0,IC50,uM,8.0
CHEMBL1051701,O=C(NC1CCc2ccccc2CC1)N1CCC(c2nc(-c3ccccn3)no2)CC1,,CHEMBL562926,4.60,=,1,=,IC50,nM,25000.0,IC50,uM,25.0
CHEMBL1051701,O=C(NC1CCc2ccccc2C1)N1CCC(c2nc(-c3ccccn3)no2)CC1,,CHEMBL550242,5.22,=,1,=,IC50,nM,6000.0,IC50,uM,6.0
CHEMBL1063190,O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,,CHEMBL541944,6.10,=,1,=,IC50,nM,800.0,IC50,uM,0.8
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,,CHEMBL538936,6.10,=,1,=,IC50,nM,800.0,IC50,uM,0.8
CHEMBL1063193,O=C(NCc1ccc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1,,CHEMBL560063,5.46,=,1,=,IC50,nM,3500.0,IC50,uM,3.5
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,,CHEMBL549635,6.20,=,1,=,IC50,nM,630.0,IC50,uM,0.63
CHEMBL1063190,COCC(O)CN(Cc1ccc(F)cc1)C(=O)CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1,,CHEMBL549636,5.96,=,1,=,IC50,nM,1090.0,IC50,uM,1.09
CHEMBL1063190,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)NCC(O)C(F)(F)F,,CHEMBL557306,5.99,=,1,=,IC50,nM,1020.0,IC50,uM,1.02
CHEMBL1063190,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)N1CCCC(CO)C1,,CHEMBL564674,5.63,=,1,=,IC50,nM,2340.0,IC50,uM,2.34
CHEMBL1063190,O=C(NCC1(O)CCCCC1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL557715,4.93,=,1,=,IC50,nM,11700.0,IC50,uM,11.7
CHEMBL1063190,O=C(NCc1ccc(O)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL550308,5.81,=,1,=,IC50,nM,1550.0,IC50,uM,1.55
CHEMBL1063190,O=C(NCc1ccc(Cl)cc1O)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL558442,5.81,=,1,=,IC50,nM,1550.0,IC50,uM,1.55
CHEMBL1063190,O=C(NCc1c(O)cc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL562788,5.38,=,1,=,IC50,nM,4200.0,IC50,uM,4.2
CHEMBL1063190,O=C(NCCc1ccccn1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL560584,5.00,=,1,=,IC50,nM,10000.0,IC50,uM,10.0
CHEMBL1063190,Cn1cccc1CNC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL550455,5.62,=,1,=,IC50,nM,2400.0,IC50,uM,2.4
CHEMBL1063190,CN(CCC(=O)N1CCCC1)C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL550513,4.55,=,1,=,IC50,nM,28000.0,IC50,uM,28.0
CHEMBL1063190,CCN(CC)C(=O)C1CCCN(C(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C1,,CHEMBL561463,4.80,=,1,=,IC50,nM,16000.0,IC50,uM,16.0
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(C(=O)N2CCCC2)C1,,CHEMBL564032,4.51,=,1,=,IC50,nM,31000.0,IC50,uM,31.0
CHEMBL1063190,O=C(C1CCCCN1C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1,,CHEMBL559237,5.00,=,1,=,IC50,nM,10000.0,IC50,uM,10.0
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCN(C(=O)N2CCCC2)CC1,,CHEMBL562905,4.85,=,1,=,IC50,nM,14000.0,IC50,uM,14.0
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1cnc[nH]1,,CHEMBL559535,4.94,=,1,=,IC50,nM,11400.0,IC50,uM,11.4
CHEMBL1063190,Cc1nccn1CC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccccc1,,CHEMBL561584,4.58,=,1,=,IC50,nM,26600.0,IC50,uM,26.6
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccn1,,CHEMBL561585,5.64,=,1,=,IC50,nM,2300.0,IC50,uM,2.3
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1,,CHEMBL551924,5.77,=,1,=,IC50,nM,1700.0,IC50,uM,1.7
CHEMBL1063190,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1,,CHEMBL565073,5.66,=,1,=,IC50,nM,2170.0,IC50,uM,2.17
CHEMBL1063190,COc1ccc(C(NC(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c2ccc(F)cc2)cn1,,CHEMBL553196,5.76,=,1,=,IC50,nM,1750.0,IC50,uM,1.75
CHEMBL1063190,CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(OC)nc1,,CHEMBL549984,6.00,=,1,=,IC50,nM,1000.0,IC50,uM,1.0
CHEMBL1063190,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccc1,,CHEMBL558052,5.42,=,1,=,IC50,nM,3800.0,IC50,uM,3.8
CHEMBL1063193,O=C(NCc1ccc(Cl)cc1Cl)N1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL554511,5.80,=,1,=,IC50,nM,1600.0,IC50,uM,1.6
CHEMBL1063190,O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL472363,6.25,=,1,=,IC50,nM,560.0,IC50,nM,560.0
CHEMBL1061548,C[C@@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1,,CHEMBL557853,8.30,=,1,=,IC50,nM,5.0,IC50,nM,5.0
CHEMBL1061548,CC[C@@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1,,CHEMBL549433,7.96,=,1,=,IC50,nM,11.0,IC50,nM,11.0
CHEMBL1061548,c1ccc([C@@H]2Sc3ccccc3O[C@@H]2c2ccc(OCCCN3CCCC3)cc2)cc1,,CHEMBL564514,7.92,=,1,=,IC50,nM,12.0,IC50,nM,12.0
CHEMBL1061548,C[C@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1,,CHEMBL550393,7.60,=,1,=,IC50,nM,25.0,IC50,nM,25.0
CHEMBL1061548,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1,,CHEMBL560923,8.36,=,1,=,IC50,nM,4.4,IC50,nM,4.4
CHEMBL1061548,C[C@H]1[C@@H](c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,,CHEMBL549908,6.36,=,1,=,IC50,nM,440.0,IC50,nM,440.0
CHEMBL1061548,C[C@@H]1[C@@H](c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,,CHEMBL558248,5.89,=,1,=,IC50,nM,1300.0,IC50,nM,1300.0
CHEMBL1061548,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,,CHEMBL556100,6.33,=,1,=,IC50,nM,470.0,IC50,nM,470.0
CHEMBL1061548,COc1cccc2c1S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,,CHEMBL549639,5.20,=,1,=,IC50,nM,6300.0,IC50,uM,6.3
CHEMBL1061548,COc1ccc2c(c1)S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,,CHEMBL565007,6.00,=,1,=,IC50,nM,1000.0,IC50,uM,1.0
CHEMBL1061548,COc1ccc2c(c1)OC(c1ccc(OCCCN3CCCC3)cc1)C(C)S2(=O)=O,,CHEMBL561324,5.77,=,1,=,IC50,nM,1700.0,IC50,uM,1.7
CHEMBL1061548,COc1cccc2c1OC(c1ccc(OCCCN3CCCC3)cc1)C(C)S2(=O)=O,,CHEMBL562722,5.16,=,1,=,IC50,nM,7000.0,IC50,uM,7.0
CHEMBL1061548,COc1cccc2c1OC(c1ccc(OCCCN3CCCCC3)cc1)C(C)S2(=O)=O,,CHEMBL550050,5.32,=,1,=,IC50,nM,4800.0,IC50,uM,4.8
CHEMBL1061548,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@H]3C)cc1)C(C)S2(=O)=O,,CHEMBL560863,5.54,=,1,=,IC50,nM,2900.0,IC50,uM,2.9
CHEMBL1061548,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@@H]3C)cc1)C(C)S2(=O)=O,,CHEMBL563779,5.42,=,1,=,IC50,nM,3800.0,IC50,uM,3.8
CHEMBL1061548,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@H](C)C3)cc1)C(C)S2(=O)=O,,CHEMBL550517,5.60,=,1,=,IC50,nM,2500.0,IC50,uM,2.5
CHEMBL1061548,COc1cccc2c1OC(c1ccc(OC3CCN(C4CCC4)CC3)cc1)C(C)S2(=O)=O,,CHEMBL562870,4.85,=,1,=,IC50,nM,14000.0,IC50,uM,14.0
CHEMBL1061548,COc1cccc2c1O[C@@H](c1ccc(OCCCN3CCCC3)cc1)[C@H](C)S2(=O)=O,,CHEMBL560386,5.31,=,1,=,IC50,nM,4900.0,IC50,uM,4.9
CHEMBL1061548,COc1cccc2c1O[C@H](c1ccc(OCCCN3CCCC3)cc1)[C@@H](C)S2(=O)=O,,CHEMBL557718,5.21,=,1,=,IC50,nM,6200.0,IC50,uM,6.2
CHEMBL1061548,CC1C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O,,CHEMBL562326,5.89,=,1,=,IC50,nM,1300.0,IC50,uM,1.3
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(Cl)c1,,CHEMBL560177,5.50,=,1,=,IC50,nM,3162.28,pIC50,,5.5
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(C(F)(F)F)c1,,CHEMBL559029,6.10,=,1,=,IC50,nM,794.33,pIC50,,6.1
CHEMBL1057876,CC(C)c1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,,CHEMBL540241,5.30,=,1,=,IC50,nM,5011.87,pIC50,,5.3
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)cc(Cl)c1,,CHEMBL561512,5.80,=,1,=,IC50,nM,1584.89,pIC50,,5.8
CHEMBL1057876,N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F,,CHEMBL562176,5.00,=,1,=,IC50,nM,10000.0,pIC50,,5.0
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(Cl)c(Cl)c1,,CHEMBL550502,6.00,=,1,=,IC50,nM,1000.0,pIC50,,6.0
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(OC(F)(F)F)c1,,CHEMBL565017,6.20,=,1,=,IC50,nM,630.96,pIC50,,6.2
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(F)c(Cl)c1,,CHEMBL562983,5.30,=,1,=,IC50,nM,5011.87,pIC50,,5.3
CHEMBL1057876,CC(C)Oc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,,CHEMBL559386,5.40,=,1,=,IC50,nM,3981.07,pIC50,,5.4
CHEMBL1057876,N#Cc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,,CHEMBL559856,5.50,=,1,=,IC50,nM,3162.28,pIC50,,5.5
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(F)cc(Cl)c1,,CHEMBL556272,5.50,=,1,=,IC50,nM,3162.28,pIC50,,5.5
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)ccc1F,,CHEMBL565031,4.70,=,1,=,IC50,nM,19952.62,pIC50,,4.7
CHEMBL1057876,CC(C)(C)c1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cc1,,CHEMBL564298,6.00,=,1,=,IC50,nM,1000.0,pIC50,,6.0
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2sccc2c1,,CHEMBL556478,5.70,=,1,=,IC50,nM,1995.26,pIC50,,5.7
CHEMBL1057876,Cc1nc2cc(N3CCN(CCN4Cc5ccccc5C4)C3=O)ccc2s1,,CHEMBL559780,5.40,=,1,=,IC50,nM,3981.07,pIC50,,5.4
CHEMBL1057876,Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)s1,,CHEMBL552460,4.50,=,1,=,IC50,nM,31622.78,pIC50,,4.5
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1csc2ccccc12,,CHEMBL563247,5.10,=,1,=,IC50,nM,7943.28,pIC50,,5.1
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2occc2c1,,CHEMBL559004,5.10,=,1,=,IC50,nM,7943.28,pIC50,,5.1
CHEMBL1057876,CC(=O)n1ccc2cc(N3CCN(CCN4Cc5ccccc5C4)C3=O)ccc21,,CHEMBL549759,5.00,=,1,=,IC50,nM,10000.0,pIC50,,5.0
CHEMBL1057876,Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cn1,,CHEMBL564477,4.50,=,1,=,IC50,nM,31622.78,pIC50,,4.5
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1,,CHEMBL554914,4.60,=,1,=,IC50,nM,25118.86,pIC50,,4.6
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cccc(Cl)c1,,CHEMBL571229,5.60,=,1,=,IC50,nM,2511.89,pIC50,,5.6
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cccc(C(F)(F)F)c1,,CHEMBL552366,5.20,=,1,=,IC50,nM,6309.57,pIC50,,5.2
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccc(Cl)c(Cl)c1,,CHEMBL560650,6.10,=,1,=,IC50,nM,794.33,pIC50,,6.1
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cc(Cl)ccc1Cl,,CHEMBL552367,6.40,=,1,=,IC50,nM,398.11,pIC50,,6.4
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccc(Cl)cc1,,CHEMBL553238,5.70,=,1,=,IC50,nM,1995.26,pIC50,,5.7
CHEMBL1057876,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1Cl,,CHEMBL551386,5.70,=,1,=,IC50,nM,1995.26,pIC50,,5.7
CHEMBL1057876,CC(c1cccc(C(F)(F)F)c1)N1CCN(CCN2Cc3ccccc3C2)C1=O,,CHEMBL564741,5.90,=,1,=,IC50,nM,1258.93,pIC50,,5.9
CHEMBL1057876,CC1CCCN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,,CHEMBL552371,5.50,=,1,=,IC50,nM,3162.28,pIC50,,5.5
CHEMBL1057876,CC1CCCCN1CCN1CCN(c2cccc(Cl)c2)C1=O,,CHEMBL561054,5.70,=,1,=,IC50,nM,1995.26,pIC50,,5.7
CHEMBL1057876,CC1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,,CHEMBL551914,5.80,=,1,=,IC50,nM,1584.89,pIC50,,5.8
CHEMBL1057876,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(O)c1,,CHEMBL569846,4.80,=,1,=,IC50,nM,15848.93,pIC50,,4.8
CHEMBL1057876,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(I)c1,,CHEMBL560574,6.70,=,1,=,IC50,nM,199.53,pIC50,,6.7
CHEMBL1057876,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1,,CHEMBL562624,5.90,=,1,=,IC50,nM,1258.93,pIC50,,5.9
CHEMBL1057876,N#Cc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1,,CHEMBL552373,5.10,=,1,=,IC50,nM,7943.28,pIC50,,5.1
CHEMBL1057876,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(OC(F)(F)F)c1,,CHEMBL559919,5.40,=,1,=,IC50,nM,3981.07,pIC50,,5.4
CHEMBL1057876,N#Cc1cc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)ccc1F,,CHEMBL554073,5.20,=,1,=,IC50,nM,6309.57,pIC50,,5.2
CHEMBL1057876,COc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1,,CHEMBL559920,4.60,=,1,=,IC50,nM,25118.86,pIC50,,4.6
CHEMBL1057876,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1F,,CHEMBL550849,4.90,=,1,=,IC50,nM,12589.25,pIC50,,4.9
CHEMBL1057876,CC(C)N1CCN(CCN2CCN(c3cccc(C#N)c3)C2=O)CC1,,CHEMBL571456,4.90,=,1,=,IC50,nM,12589.25,pIC50,,4.9
CHEMBL1057876,CC(C)N1CCN(CCN2CCN(c3cccc(OC(F)(F)F)c3)C2=O)CC1,,CHEMBL549894,5.80,=,1,=,IC50,nM,1584.89,pIC50,,5.8
CHEMBL1057876,CC(C)N1CCN(CCN2CCN(c3ccc(F)c(C#N)c3)C2=O)CC1,,CHEMBL564108,4.80,=,1,=,IC50,nM,15848.93,pIC50,,4.8
CHEMBL1057876,CC(C)N1CCN(CCN2CCN(c3cccc(Cl)c3F)C2=O)CC1,,CHEMBL570998,4.70,=,1,=,IC50,nM,19952.62,pIC50,,4.7
CHEMBL1057876,COc1cccc(N2CCN(CCN3CCN(C(C)C)CC3)C2=O)c1,,CHEMBL550358,4.20,=,1,=,IC50,nM,63095.73,pIC50,,4.2
CHEMBL1057876,CC(C)N1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,,CHEMBL560715,5.20,=,1,=,IC50,nM,6309.57,pIC50,,5.2
CHEMBL1057876,CN1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,,CHEMBL571221,5.40,=,1,=,IC50,nM,3981.07,pIC50,,5.4
CHEMBL1063963,C[C@@H](N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,,CHEMBL508368,5.77,=,1,=,IC50,nM,1700.0,IC50,uM,1.7
CHEMBL1063998,COc1cccnc1C(=O)N1CCN(c2ccc(NC(=O)C(C)(C)c3ccccc3)cc2Cl)CC1.Cl,,CHEMBL557502,4.30,=,1,=,IC50,nM,50118.72,pIC50,,4.3
CHEMBL1055593,CCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,,CHEMBL564513,6.40,=,1,=,IC50,nM,400.0,IC50,uM,0.4
CHEMBL1055593,CCc1oc(CCc2cc(N3CCOCC3)cc(NC)n2)nc1C,,CHEMBL571013,6.08,=,1,=,IC50,nM,830.0,IC50,uM,0.83
CHEMBL1055593,CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,,CHEMBL559593,6.32,=,1,=,IC50,nM,480.0,IC50,uM,0.48
CHEMBL1055593,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)C)n2)nc1C,,CHEMBL557648,6.27,=,1,=,IC50,nM,540.0,IC50,uM,0.54
CHEMBL1055593,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCOC)n2)nc1C,,CHEMBL562677,6.05,=,1,=,IC50,nM,900.0,IC50,uM,0.9
CHEMBL1055593,CCc1oc(CCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,,CHEMBL556183,5.37,=,1,=,IC50,nM,4300.0,IC50,uM,4.3
CHEMBL1055593,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCC#N)n2)nc1C,,CHEMBL560921,5.80,=,1,=,IC50,nM,1600.0,IC50,uM,1.6
CHEMBL1055593,CCOC(=O)CNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,,CHEMBL562831,6.04,=,1,=,IC50,nM,910.0,IC50,uM,0.91
CHEMBL1055593,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)=O)n2)nc1C,,CHEMBL559987,5.16,=,1,=,IC50,nM,7000.0,IC50,uM,7.0
CHEMBL1055593,CCc1oc(CCc2cc(N3CCOCC3)cc(NCC(F)(F)F)n2)nc1C,,CHEMBL560182,5.80,=,1,=,IC50,nM,1600.0,IC50,uM,1.6
CHEMBL1055593,CCc1oc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,,CHEMBL551197,5.08,=,1,=,IC50,nM,8300.0,IC50,uM,8.3
